233,202,1.4696
83,623,0.46961
214,334,-0.53039
192,476,-1.5304
100,344,0.46961
268,145,-2.5304
301,56,0.46961
307,89,1.4696
234,141,-0.53039
83,576,0.46961
181,264,-1.5304
297,133,0.46961
38,153,1.4696
7,382,0.46961
264,813,0.46961
181,872,-2.5304
201,146,-2.5304
85,507,0.46961
269,367,-0.53039
59,468,-0.53039
286,143,0.46961
193,96,-2.5304
113,595,1.4696
292,11,1.4696
130,1014,-0.53039
189,520,1.4696
219,82,-2.5304
218,209,1.4696
123,427,-0.53039
158,177,0.46961
279,501,-0.53039
301,79,1.4696
181,3,-1.5304
201,695,-2.5304
13,198,-0.53039
1,189,-0.53039
145,237,1.4696
23,385,0.46961
201,767,0.46961
296,705,1.4696
42,546,-0.53039
33,872,-0.53039
301,554,-0.53039
16,64,1.4696
154,357,0.46961
77,484,1.4696
296,508,1.4696
302,303,-1.5304
244,673,-0.53039
222,77,0.46961
13,215,1.4696
16,705,1.4696
270,452,0.46961
145,15,-1.5304
187,64,1.4696
200,304,1.4696
170,749,1.4696
184,218,-0.53039
128,204,0.46961
181,1295,-2.5304
184,153,-0.53039
1,33,0.46961
1,160,0.46961
184,321,1.4696
54,595,-0.53039
94,343,0.46961
23,323,-1.5304
301,227,-0.53039
301,191,-0.53039
112,903,-2.5304
82,183,-0.53039
222,724,-0.53039
218,430,-0.53039
308,1197,0.46961
303,134,1.4696
133,751,-0.53039
215,212,-1.5304
69,256,1.4696
254,662,0.46961
276,2,0.46961
63,1067,-0.53039
267,410,0.46961
13,56,1.4696
240,879,-0.53039
286,237,-1.5304
294,271,1.4696
90,1086,0.46961
18,26,0.46961
92,229,-0.53039
308,649,0.46961
144,89,-0.53039
191,302,0.46961
59,951,-0.53039
200,96,1.4696
16,197,1.4696
61,678,-0.53039
271,199,0.46961
271,709,-0.53039
142,169,1.4696
275,597,-0.53039
222,151,-0.53039
87,40,-0.53039
207,258,0.46961
272,1393,-1.5304
207,1115,-1.5304
299,577,-0.53039
271,378,0.46961
305,425,0.46961
49,959,-1.5304
94,1224,-0.53039
130,1017,-0.53039
10,175,-0.53039
203,321,-0.53039
191,286,0.46961
43,323,-0.53039
21,558,1.4696
197,96,1.4696
13,344,-1.5304
194,66,-0.53039
234,206,0.46961
308,402,0.46961
269,522,1.4696
94,265,0.46961
268,62,-0.53039
272,12,1.4696
121,291,-0.53039
296,20,1.4696
134,286,-0.53039
180,462,1.4696
234,612,-0.53039
104,117,-1.5304
38,758,-2.5304
269,845,-2.5304
7,163,0.46961
234,1451,-0.53039
275,405,-1.5304
52,250,-0.53039
102,823,-0.53039
13,186,0.46961
178,731,0.46961
236,71,-0.53039
256,781,1.4696
263,176,1.4696
244,186,-0.53039
279,1181,0.46961
43,815,0.46961
83,78,-1.5304
151,197,1.4696
254,436,-1.5304
109,631,-0.53039
297,716,-0.53039
249,188,0.46961
144,699,0.46961
301,604,0.46961
64,392,-0.53039
92,501,-1.5304
222,97,0.46961
268,436,-0.53039
213,173,1.4696
160,460,-1.5304
13,498,0.46961
59,715,1.4696
5,17,0.46961
125,163,1.4696
174,315,1.4696
114,505,-0.53039
213,515,0.46961
23,196,-1.5304
128,15,0.46961
239,56,0.46961
181,279,-2.5304
291,80,0.46961
250,238,0.46961
201,649,-0.53039
181,325,-1.5304
119,407,-0.53039
287,1,1.4696
216,228,-0.53039
216,531,0.46961
203,471,0.46961
92,587,-0.53039
13,892,-0.53039
213,176,0.46961
286,288,1.4696
117,1047,-1.5304
99,111,-2.5304
11,558,-0.53039
65,47,-1.5304
295,194,0.46961
269,217,-1.5304
85,259,-1.5304
250,596,1.4696
137,144,1.4696
201,960,-1.5304
257,137,0.46961
111,328,0.46961
91,480,0.46961
215,211,0.46961
181,938,-2.5304
189,1060,1.4696
1,20,0.46961
303,404,0.46961
299,305,-0.53039
187,210,0.46961
222,278,-1.5304
214,568,0.46961
293,770,-0.53039
285,191,0.46961
303,252,-0.53039
96,156,0.46961
72,1110,-0.53039
115,1067,0.46961
7,430,-0.53039
116,350,-0.53039
73,480,0.46961
269,246,1.4696
263,419,1.4696
70,431,-0.53039
221,475,0.46961
25,357,0.46961
290,50,1.4696
189,526,0.46961
299,303,-0.53039
264,294,-0.53039
200,365,1.4696
187,135,0.46961
184,187,0.46961
63,289,-1.5304
13,229,0.46961
298,486,-0.53039
62,712,0.46961
246,94,-1.5304
54,742,1.4696
63,762,-0.53039
11,732,-0.53039
92,168,0.46961
8,550,-0.53039
307,174,0.46961
303,200,0.46961
256,849,-1.5304
72,54,-0.53039
117,150,0.46961
193,869,-0.53039
94,184,-1.5304
281,338,-1.5304
130,109,-0.53039
128,371,-2.5304
94,720,-2.5304
182,845,-0.53039
129,873,-2.5304
254,229,0.46961
64,381,0.46961
151,176,-1.5304
45,25,0.46961
193,879,-0.53039
276,922,0.46961
276,57,-0.53039
234,187,0.46961
181,306,-2.5304
21,370,-2.5304
293,249,-0.53039
264,721,1.4696
10,611,1.4696
197,346,-0.53039
276,142,-0.53039
308,427,0.46961
221,943,0.46961
131,126,0.46961
268,824,-1.5304
109,8,-0.53039
198,58,-0.53039
230,680,0.46961
181,741,-2.5304
192,1061,0.46961
234,448,-0.53039
90,900,0.46961
193,941,0.46961
128,603,1.4696
126,905,-1.5304
244,265,0.46961
90,289,-0.53039
157,25,-0.53039
305,71,-0.53039
119,382,1.4696
21,222,-1.5304
231,181,0.46961
280,508,-0.53039
288,132,-0.53039
279,1497,-1.5304
301,33,0.46961
72,699,-0.53039
90,259,-1.5304
308,55,-0.53039
59,742,-0.53039
130,642,0.46961
26,1015,-0.53039
56,121,1.4696
82,508,-1.5304
62,12,0.46961
276,40,-0.53039
181,1015,-2.5304
152,301,-0.53039
178,845,0.46961
217,597,0.46961
79,303,0.46961
138,484,0.46961
308,81,1.4696
75,284,-1.5304
269,198,0.46961
307,94,-0.53039
222,781,-0.53039
121,740,-0.53039
269,22,-2.5304
13,864,0.46961
230,742,1.4696
269,507,0.46961
239,1099,1.4696
245,1028,1.4696
56,546,-0.53039
295,961,1.4696
271,1028,-1.5304
222,812,-1.5304
69,240,-0.53039
10,7,0.46961
22,376,-0.53039
294,931,-0.53039
82,717,-2.5304
279,399,0.46961
269,234,-2.5304
6,98,1.4696
243,1039,0.46961
298,181,0.46961
282,325,-2.5304
78,323,-2.5304
118,200,1.4696
283,1114,1.4696
171,292,0.46961
70,217,0.46961
10,100,1.4696
245,181,0.46961
107,333,-0.53039
246,561,-2.5304
13,901,-2.5304
276,70,0.46961
244,17,-1.5304
189,56,1.4696
226,242,1.4696
62,1016,0.46961
276,417,0.46961
214,478,0.46961
306,235,0.46961
222,26,-0.53039
280,631,1.4696
60,430,1.4696
1,202,1.4696
13,809,0.46961
173,289,0.46961
185,23,0.46961
280,540,-0.53039
244,381,0.46961
150,293,0.46961
7,497,0.46961
178,317,0.46961
178,742,-0.53039
95,1217,-0.53039
234,1462,-0.53039
97,222,1.4696
109,127,-1.5304
117,268,1.4696
269,705,-1.5304
130,1246,-0.53039
264,655,0.46961
207,13,-0.53039
42,588,1.4696
246,409,-1.5304
101,304,-0.53039
256,127,0.46961
92,794,-0.53039
181,762,-1.5304
213,235,-2.5304
92,739,-1.5304
292,661,1.4696
246,665,0.46961
274,845,1.4696
188,692,1.4696
18,86,0.46961
5,439,-2.5304
236,632,-0.53039
193,407,0.46961
144,709,0.46961
90,1198,1.4696
48,609,0.46961
5,225,-1.5304
22,128,1.4696
311,432,0.46961
8,22,1.4696
276,188,0.46961
222,173,1.4696
72,866,0.46961
299,134,0.46961
1,171,1.4696
308,295,-0.53039
165,216,0.46961
222,49,-0.53039
181,121,0.46961
200,11,1.4696
234,626,0.46961
244,707,0.46961
90,25,1.4696
208,216,1.4696
263,96,0.46961
134,323,0.46961
279,586,0.46961
2,292,0.46961
288,593,-1.5304
49,302,0.46961
286,153,1.4696
205,304,-0.53039
22,80,0.46961
234,318,0.46961
223,328,-0.53039
15,25,-0.53039
268,147,0.46961
94,1220,-0.53039
274,405,0.46961
7,492,1.4696
268,217,-1.5304
16,55,1.4696
164,620,-0.53039
290,161,0.46961
92,515,0.46961
239,1070,1.4696
56,449,1.4696
248,234,0.46961
234,10,-0.53039
280,1049,-1.5304
308,187,1.4696
276,64,1.4696
192,948,-0.53039
122,509,0.46961
85,588,-0.53039
262,931,-1.5304
201,272,-0.53039
181,870,-1.5304
295,739,0.46961
263,568,0.46961
201,1100,0.46961
93,820,-0.53039
159,1028,1.4696
158,665,-1.5304
293,423,-0.53039
82,597,-0.53039
276,181,1.4696
13,823,1.4696
217,2,-0.53039
83,660,0.46961
189,20,1.4696
222,796,0.46961
146,1022,1.4696
267,121,-0.53039
126,294,-0.53039
181,1060,-2.5304
125,80,0.46961
43,120,0.46961
13,780,-2.5304
253,259,-1.5304
42,44,-0.53039
77,518,0.46961
291,686,1.4696
268,21,-0.53039
262,28,-0.53039
29,245,-0.53039
236,57,1.4696
158,729,-0.53039
156,661,0.46961
232,52,1.4696
168,866,1.4696
37,288,0.46961
141,245,-0.53039
235,230,0.46961
102,70,-0.53039
77,172,-0.53039
90,506,1.4696
186,566,1.4696
44,660,1.4696
118,774,1.4696
7,661,1.4696
49,1003,-1.5304
62,68,-2.5304
42,1028,0.46961
178,433,0.46961
85,51,-1.5304
77,474,1.4696
58,1099,-1.5304
56,1047,0.46961
197,688,-2.5304
286,99,0.46961
90,258,-0.53039
181,1288,-2.5304
295,190,0.46961
224,69,0.46961
272,317,0.46961
221,1010,-0.53039
66,877,-2.5304
207,318,1.4696
234,487,-0.53039
7,648,1.4696
87,82,1.4696
195,1052,-2.5304
44,449,1.4696
306,287,0.46961
194,172,-0.53039
94,62,-0.53039
167,659,0.46961
108,100,0.46961
230,304,1.4696
181,927,-2.5304
54,302,0.46961
90,22,0.46961
181,696,-1.5304
286,357,0.46961
14,269,0.46961
92,121,1.4696
21,440,-2.5304
244,550,-2.5304
181,405,0.46961
65,806,0.46961
37,540,-1.5304
44,443,1.4696
244,183,0.46961
1,265,0.46961
270,25,1.4696
299,387,-1.5304
286,746,0.46961
239,272,1.4696
216,55,1.4696
254,121,-0.53039
62,665,-1.5304
178,385,0.46961
194,23,0.46961
268,955,-0.53039
188,143,1.4696
276,294,0.46961
158,1098,0.46961
207,845,-0.53039
161,48,-2.5304
305,654,0.46961
47,324,-0.53039
191,751,-0.53039
7,378,1.4696
59,92,1.4696
69,268,1.4696
10,461,-0.53039
58,9,0.46961
194,152,-0.53039
7,200,1.4696
113,126,1.4696
173,328,1.4696
95,233,0.46961
16,194,1.4696
59,323,0.46961
311,654,-0.53039
43,203,0.46961
79,50,0.46961
235,70,1.4696
125,190,1.4696
284,322,-0.53039
303,161,1.4696
254,378,-0.53039
255,1034,-2.5304
104,301,-1.5304
90,923,1.4696
6,463,0.46961
279,122,-2.5304
286,298,0.46961
222,448,-0.53039
297,57,1.4696
42,625,-0.53039
130,1217,0.46961
254,357,-0.53039
109,475,-2.5304
230,1444,-1.5304
244,310,-0.53039
36,748,0.46961
256,443,-0.53039
102,515,-2.5304
104,285,0.46961
21,447,1.4696
111,301,0.46961
18,408,1.4696
110,944,-0.53039
270,98,1.4696
83,215,0.46961
6,258,-1.5304
89,216,1.4696
128,317,0.46961
305,512,0.46961
184,412,-1.5304
286,175,1.4696
279,1428,-0.53039
256,86,1.4696
221,48,1.4696
140,332,-0.53039
190,977,-1.5304
11,227,-0.53039
201,203,1.4696
150,181,1.4696
126,245,-0.53039
20,208,-1.5304
144,742,0.46961
181,930,-2.5304
109,566,0.46961
85,1065,-0.53039
213,133,-0.53039
222,379,-2.5304
223,11,-0.53039
215,421,0.46961
174,937,1.4696
275,186,-0.53039
68,742,-2.5304
268,583,0.46961
160,462,0.46961
195,273,0.46961
224,178,0.46961
5,110,-2.5304
99,1016,1.4696
2,251,1.4696
292,9,0.46961
72,568,0.46961
85,228,-0.53039
83,281,1.4696
92,831,-1.5304
7,543,-0.53039
87,401,-1.5304
287,926,0.46961
1,155,-1.5304
234,632,-1.5304
222,53,1.4696
24,64,1.4696
7,554,-0.53039
82,56,-0.53039
161,318,-0.53039
196,393,0.46961
56,91,0.46961
82,477,-0.53039
7,472,-1.5304
256,761,0.46961
226,56,0.46961
279,741,1.4696
308,1286,-0.53039
16,8,1.4696
180,202,-0.53039
203,93,0.46961
145,56,1.4696
288,305,0.46961
84,742,-0.53039
44,644,-0.53039
17,13,-0.53039
313,117,0.46961
148,1,0.46961
197,347,0.46961
21,164,1.4696
279,982,-0.53039
239,491,1.4696
185,287,1.4696
297,89,0.46961
303,68,0.46961
186,250,-2.5304
73,206,-0.53039
104,756,-1.5304
94,216,-0.53039
239,194,1.4696
197,511,1.4696
280,1,0.46961
1,117,-0.53039
224,583,-2.5304
303,397,-2.5304
60,162,0.46961
198,258,0.46961
239,513,1.4696
6,69,-0.53039
233,375,0.46961
85,642,0.46961
110,38,-0.53039
184,522,-0.53039
99,873,-2.5304
13,418,-1.5304
201,518,0.46961
13,858,-2.5304
214,131,-0.53039
296,228,0.46961
279,725,0.46961
217,182,-1.5304
85,433,-0.53039
239,234,-0.53039
13,72,0.46961
194,77,-0.53039
208,663,1.4696
109,178,-0.53039
230,172,0.46961
59,485,-1.5304
313,478,-0.53039
70,1133,-0.53039
62,182,1.4696
198,234,-0.53039
65,125,0.46961
174,660,1.4696
90,12,1.4696
130,1248,-0.53039
100,354,-1.5304
283,432,1.4696
275,418,-0.53039
311,98,1.4696
130,105,0.46961
269,252,-2.5304
286,73,1.4696
7,623,-0.53039
56,222,1.4696
210,204,1.4696
239,9,1.4696
96,87,0.46961
297,73,-1.5304
249,239,-0.53039
94,860,-1.5304
84,121,0.46961
275,265,0.46961
135,1046,-0.53039
291,1178,0.46961
125,382,-2.5304
70,399,0.46961
311,9,0.46961
301,523,0.46961
244,172,0.46961
275,1091,-1.5304
53,281,0.46961
198,118,-1.5304
244,790,0.46961
26,125,0.46961
151,13,-0.53039
124,496,-2.5304
271,65,-0.53039
307,634,-0.53039
294,1245,-0.53039
234,241,-1.5304
25,501,-0.53039
293,137,-0.53039
201,432,-0.53039
75,240,-2.5304
13,181,1.4696
207,68,-1.5304
2,50,1.4696
313,566,0.46961
144,125,0.46961
188,443,0.46961
276,324,0.46961
145,974,-2.5304
72,234,0.46961
83,385,0.46961
181,619,-0.53039
109,402,0.46961
207,107,-0.53039
185,216,0.46961
14,213,1.4696
149,319,-1.5304
57,79,1.4696
230,963,1.4696
176,875,0.46961
253,97,0.46961
284,269,0.46961
106,526,0.46961
121,180,-0.53039
62,86,-1.5304
291,418,0.46961
84,1033,0.46961
293,380,-1.5304
207,58,-0.53039
194,187,0.46961
109,97,-0.53039
283,845,0.46961
297,275,1.4696
181,334,-2.5304
11,425,0.46961
308,59,0.46961
193,1078,0.46961
297,234,-0.53039
87,585,0.46961
250,204,-1.5304
8,50,1.4696
186,148,0.46961
312,692,0.46961
91,683,-0.53039
5,454,-2.5304
291,376,-0.53039
175,127,1.4696
145,737,-1.5304
7,644,1.4696
276,419,1.4696
83,210,1.4696
102,524,-0.53039
153,174,-2.5304
62,302,-0.53039
268,298,-0.53039
207,554,-1.5304
313,616,1.4696
286,44,-0.53039
279,168,1.4696
276,474,1.4696
62,59,0.46961
254,219,-2.5304
83,97,0.46961
16,178,1.4696
297,233,-1.5304
90,945,1.4696
85,25,-1.5304
42,98,0.46961
303,393,0.46961
274,50,1.4696
104,299,-0.53039
94,792,0.46961
184,98,0.46961
293,708,-0.53039
248,589,0.46961
18,950,-0.53039
217,27,-2.5304
200,892,0.46961
201,148,-2.5304
296,222,1.4696
7,662,-0.53039
196,381,0.46961
69,427,-0.53039
72,196,0.46961
256,472,0.46961
128,182,0.46961
151,747,-0.53039
7,171,-0.53039
286,85,1.4696
172,220,0.46961
308,516,0.46961
190,974,-1.5304
82,756,-2.5304
308,436,0.46961
59,235,-2.5304
64,1063,-0.53039
145,756,-1.5304
220,298,0.46961
285,269,0.46961
207,65,-0.53039
198,658,-0.53039
220,333,-0.53039
210,70,0.46961
181,14,-2.5304
158,128,-1.5304
143,682,-0.53039
75,237,-1.5304
199,221,0.46961
223,1150,-1.5304
297,25,0.46961
276,78,0.46961
299,847,0.46961
293,325,-1.5304
301,138,-1.5304
1,47,0.46961
164,281,0.46961
96,673,0.46961
291,1016,0.46961
7,451,1.4696
233,177,0.46961
6,517,0.46961
202,283,-0.53039
214,117,0.46961
184,602,0.46961
277,257,-0.53039
194,212,-2.5304
95,68,0.46961
25,257,0.46961
6,23,0.46961
38,573,-2.5304
313,436,0.46961
22,241,-0.53039
262,617,-0.53039
130,569,-0.53039
66,181,1.4696
181,1332,-2.5304
262,174,-0.53039
206,302,1.4696
222,22,1.4696
76,61,0.46961
151,703,0.46961
314,28,1.4696
13,147,-0.53039
44,258,0.46961
303,418,0.46961
16,89,-1.5304
270,558,1.4696
248,117,1.4696
125,318,1.4696
138,523,1.4696
268,386,-1.5304
291,15,1.4696
234,147,-0.53039
239,96,1.4696
15,331,-0.53039
94,155,-1.5304
136,89,0.46961
223,423,-0.53039
82,194,0.46961
280,845,-0.53039
179,339,-2.5304
178,199,0.46961
307,949,0.46961
10,488,1.4696
23,258,1.4696
308,174,0.46961
185,114,0.46961
188,237,-0.53039
118,654,1.4696
246,721,0.46961
234,98,0.46961
194,239,-0.53039
94,24,0.46961
122,378,0.46961
312,100,0.46961
262,64,1.4696
154,242,-0.53039
223,763,-0.53039
99,403,0.46961
83,43,0.46961
130,307,0.46961
174,402,1.4696
256,487,1.4696
59,177,0.46961
161,168,-2.5304
244,53,-0.53039
250,196,0.46961
43,40,-0.53039
285,150,1.4696
42,953,-1.5304
97,670,1.4696
122,510,0.46961
61,323,-0.53039
222,106,-1.5304
4,264,-0.53039
304,259,-2.5304
37,403,1.4696
49,68,-2.5304
303,1098,0.46961
165,372,1.4696
176,324,1.4696
3,335,-2.5304
56,869,-0.53039
44,15,0.46961
190,117,0.46961
29,189,0.46961
94,174,0.46961
130,949,-0.53039
117,181,1.4696
303,779,-2.5304
19,435,1.4696
194,191,0.46961
158,24,0.46961
56,447,0.46961
262,223,-0.53039
181,1334,-2.5304
214,137,0.46961
92,747,0.46961
188,96,1.4696
58,173,1.4696
244,154,1.4696
134,879,0.46961
298,625,0.46961
254,230,0.46961
230,138,-0.53039
16,209,1.4696
151,835,1.4696
181,1327,-2.5304
145,1248,-0.53039
200,588,1.4696
248,257,-0.53039
297,432,0.46961
312,133,1.4696
151,12,1.4696
110,568,-0.53039
305,483,1.4696
141,258,1.4696
44,240,0.46961
186,263,-0.53039
214,213,0.46961
233,208,0.46961
104,287,-1.5304
312,153,-1.5304
1,222,0.46961
206,323,-2.5304
230,419,0.46961
56,450,-0.53039
94,651,1.4696
205,316,0.46961
14,174,1.4696
268,790,-1.5304
276,1081,-0.53039
83,929,-0.53039
268,580,-0.53039
222,1041,-0.53039
279,89,0.46961
5,424,-2.5304
112,331,0.46961
296,429,1.4696
18,202,-0.53039
13,868,1.4696
87,210,1.4696
10,285,1.4696
181,328,-0.53039
23,463,0.46961
253,746,-0.53039
234,228,-0.53039
299,1047,-1.5304
66,1,-0.53039
216,174,1.4696
290,208,-0.53039
79,1161,-1.5304
264,448,-1.5304
4,303,1.4696
144,831,-0.53039
138,517,0.46961
64,433,-1.5304
5,1,0.46961
276,357,1.4696
62,433,1.4696
264,70,0.46961
208,197,1.4696
24,763,1.4696
279,1162,-0.53039
3,245,-2.5304
101,596,-0.53039
162,1019,0.46961
223,908,-2.5304
99,246,-0.53039
239,430,-0.53039
160,160,1.4696
172,580,0.46961
303,1160,-1.5304
54,676,1.4696
210,97,1.4696
164,930,0.46961
299,240,-1.5304
28,217,-0.53039
305,79,-0.53039
18,729,-0.53039
82,343,-2.5304
207,25,0.46961
92,1209,-2.5304
109,1,0.46961
15,222,-0.53039
58,709,1.4696
303,693,0.46961
152,111,1.4696
194,160,-1.5304
92,241,-0.53039
77,91,-0.53039
244,662,-0.53039
177,321,-1.5304
131,221,-0.53039
197,302,-0.53039
227,50,0.46961
85,282,-0.53039
295,72,0.46961
181,1,-0.53039
277,255,0.46961
279,96,0.46961
1,253,1.4696
18,182,0.46961
276,568,0.46961
87,177,1.4696
177,69,-2.5304
213,13,0.46961
125,134,1.4696
128,739,0.46961
291,428,1.4696
25,208,0.46961
288,272,1.4696
207,1350,-1.5304
271,56,-0.53039
5,363,-0.53039
274,748,1.4696
70,419,1.4696
311,559,-1.5304
151,919,1.4696
199,268,1.4696
201,209,-0.53039
99,274,-2.5304
11,740,0.46961
184,277,-0.53039
222,88,0.46961
38,161,1.4696
59,418,-1.5304
104,300,-0.53039
298,1346,-0.53039
180,1119,-0.53039
7,674,-1.5304
268,1041,-2.5304
252,277,0.46961
303,411,0.46961
210,527,1.4696
234,648,-0.53039
312,573,1.4696
308,215,-0.53039
234,1397,0.46961
75,546,-0.53039
117,15,1.4696
246,239,-0.53039
85,187,1.4696
239,81,-0.53039
59,54,0.46961
256,220,-0.53039
216,196,1.4696
203,282,-2.5304
144,153,1.4696
100,268,-0.53039
210,274,1.4696
94,471,0.46961
13,807,-2.5304
125,657,-0.53039
65,1142,0.46961
1,113,1.4696
76,175,0.46961
294,508,0.46961
263,1451,0.46961
294,930,-0.53039
121,117,-2.5304
85,13,-0.53039
303,426,-0.53039
212,180,-2.5304
6,492,1.4696
181,240,-2.5304
279,746,1.4696
303,1109,0.46961
184,191,0.46961
310,116,1.4696
313,22,-0.53039
314,1150,0.46961
13,121,1.4696
43,5,0.46961
58,214,-1.5304
215,164,-0.53039
62,288,-1.5304
280,127,1.4696
161,898,-0.53039
11,723,1.4696
94,218,-0.53039
35,243,-1.5304
311,566,0.46961
48,680,-0.53039
85,604,0.46961
288,527,-0.53039
184,514,1.4696
151,929,-0.53039
90,690,0.46961
11,38,-0.53039
104,1016,-2.5304
106,582,0.46961
181,1010,-2.5304
37,117,0.46961
276,845,0.46961
22,258,1.4696
70,82,0.46961
5,98,-0.53039
60,208,1.4696
270,778,1.4696
243,208,0.46961
92,540,-1.5304
81,280,0.46961
293,412,-2.5304
200,478,1.4696
13,308,-0.53039
116,250,0.46961
295,172,0.46961
295,235,0.46961
104,1010,-2.5304
156,641,1.4696
269,1165,-2.5304
237,191,0.46961
287,252,-2.5304
290,132,-0.53039
45,109,1.4696
224,678,-0.53039
145,764,-1.5304
277,1011,-0.53039
65,100,-0.53039
272,1101,1.4696
116,255,-0.53039
184,86,1.4696
285,151,1.4696
222,148,-1.5304
72,28,0.46961
271,187,1.4696
94,211,1.4696
246,425,1.4696
115,8,1.4696
176,327,-0.53039
13,396,-0.53039
129,331,-1.5304
257,1260,-1.5304
95,1,1.4696
147,904,1.4696
151,58,0.46961
184,660,-0.53039
311,386,-0.53039
105,268,0.46961
158,510,-0.53039
34,312,0.46961
72,427,1.4696
263,416,1.4696
94,1048,0.46961
200,291,-0.53039
45,118,0.46961
279,144,0.46961
145,22,1.4696
71,89,1.4696
182,69,1.4696
193,627,0.46961
