2.0463,0.20945,2.1282,1.589,0.85232
2.0463,0.20945,2.1539,1.6134,0.85232
1.9971,0.14798,2.0756,1.4578,0.76752
1.948,0.11905,2.2018,1.3758,0.71928
2.0217,0.14346,3.1487,1.3742,0.77059
2.2331,0.092835,2.2989,1.3154,0.78356
2.2331,0.048541,2.2822,1.2446,0.73358
2.0906,0.048541,-0.50073,1.1348,0.68717
1.7415,0.066621,-0.24656,1.0004,0.59486
1.6431,0.07566,1.8111,0.91373,0.57338
1.6431,0.08018,2.1864,0.87316,0.57829
1.6431,0.066621,1.6661,0.74432,0.56355
1.621,0.028654,1.7431,0.60115,0.5153
1.5546,0.057581,1.6661,0.5582,0.52574
1.5546,0.21442,1.6815,0.75068,0.69536
1.5546,0.2108,1.6353,0.99645,0.69145
1.5767,0.47657,1.8227,1.2899,0.98668
1.6431,0.4716,2.1616,1.4124,1.0042
1.7775,0.44628,2.1744,1.4628,1.0229
1.8742,0.48063,2.0884,1.5508,1.0944
1.948,0.44628,2.0229,1.5794,1.0822
1.948,0.48063,1.8971,1.5779,1.1203
1.8742,0.37668,1.6943,1.5452,0.97962
1.8496,0.33781,1.7482,1.5222,0.92834
1.8496,0.29984,1.7534,1.4692,0.88649
1.8496,0.25193,1.8201,1.4538,0.83368
1.8496,0.22436,1.7752,1.4705,0.80329
1.7415,0.17449,1.6661,1.4999,0.7129
1.7415,0.19137,1.6661,1.4872,0.73137
1.7415,0.12402,1.6353,1.4673,0.65767
1.7415,0.107,1.6661,1.4437,0.63904
1.6923,0.11905,1.6815,1.4896,0.63637
1.6431,0.074304,1.6353,1.4482,0.5719
1.5989,-0.0016284,1.6096,1.3488,0.47552
1.6431,-0.041855,1.6096,1.2589,0.44562
1.6431,-0.10513,1.6096,1.1484,0.37684
1.5767,-0.16118,1.6096,1.0394,0.29593
1.53,-0.24705,1.6096,0.93441,0.18925
1.4563,-0.29135,1.6096,0.82544,0.12003
1.3579,-0.29496,-0.61369,0.75545,0.087714
1.0629,-0.36728,-0.61369,0.5232,-0.072396
0.9646,-0.3944,-0.61369,0.46116,-0.12797
0.75809,-0.50378,-0.61369,0.29255,-0.2969
0.57125,-0.67553,-0.61369,0.077799,-0.52048
0.57125,-0.82529,-0.61369,0.018411,-0.67235
0.57125,-0.81384,-0.61369,-0.043097,-0.66074
0.65976,-0.87531,-0.61369,-0.090819,-0.70185
0.47292,-1.0001,-0.61369,-0.22444,-0.87214
0.52208,-1.0362,-0.61369,-0.21649,-0.89736
0.57125,-1.0462,-0.61369,-0.26686,-0.8962
0.47292,-1.1465,-0.61369,-0.33261,-1.0196
0.52208,-1.1176,-0.61369,-0.34852,-0.97953
0.57125,-1.1366,-0.61369,-0.3851,-0.98778
0.57125,-1.1727,-0.61369,-0.38033,-1.0244
0.57125,-1.1646,-0.61369,-0.39624,-1.0162
0.57125,-1.1465,-0.61369,-0.39306,-0.99786
0.57125,-1.1465,-0.61369,-0.42646,-0.99786
0.40736,-1.1206,-0.61369,-0.40472,-1.008
0.37458,-1.0904,-0.61369,-0.44237,-0.98513
0.37458,-1.0742,-0.61369,-0.4376,-0.96885
0.26641,-1.0561,-0.61369,-0.44396,-0.97502
0.26641,-1.0362,-0.61369,-0.44396,-0.95525
0.26641,-1.0362,-0.61369,-0.43548,-0.95525
0.16807,-1.0181,-0.61369,-0.46305,-0.95944
0.12382,-0.97474,-0.61369,-0.46464,-0.92663
0.07957,-0.94582,-0.61369,-0.46305,-0.90824
0.07957,-0.92774,-0.61369,-0.47365,-0.89047
-0.018766,-0.90966,-0.61369,-0.48373,-0.89531
-0.067934,-0.89339,-0.61369,-0.49646,-0.89072
-0.067934,-0.87531,-0.61369,-0.51077,-0.87312
-0.018766,-0.85542,-0.61369,-0.48214,-0.84234
-0.067934,-0.83734,-0.61369,-0.46464,-0.83615
-0.1171,-0.83734,-0.61369,-0.48532,-0.84759
-0.1171,-0.81113,-0.61369,-0.49805,-0.82214
-0.17119,-0.80299,-0.61369,-0.50918,-0.82691
-0.22527,-0.80299,-0.61369,-0.5182,-0.83953
-0.22527,-0.80299,-0.61369,-0.50441,-0.83953
-0.32361,-0.80299,-0.61369,-0.50865,-0.86239
-0.32361,-0.80299,-0.61369,-0.51395,-0.86239
-0.32361,-0.80299,-0.61369,-0.54471,-0.86239
-0.41211,-0.80299,-0.61369,-0.53622,-0.88285
-0.41211,-0.80299,-0.61369,-0.51157,-0.88285
-0.41211,-0.81926,-0.61369,-0.50123,-0.89835
-0.51045,-0.83734,-0.61369,-0.52032,-0.93799
-0.51045,-0.85542,-0.61369,-0.51554,-0.9551
-0.41211,-0.85542,-0.61369,-0.52668,-0.9328
-0.41211,-0.89339,-0.61369,-0.5235,-0.96896
-0.32361,-0.87531,-0.61369,-0.52032,-0.93167
-0.32361,-0.90966,-0.61369,-0.5235,-0.96457
-0.32361,-0.90966,-0.61369,-0.52032,-0.96457
-0.32361,-0.90966,-0.61369,-0.5394,-0.96457
-0.38261,-0.93376,-0.61369,-0.52244,-1.0008
-0.29083,-0.94582,-0.61369,-0.5235,-0.99188
-0.22527,-1.0181,-0.61369,-0.55054,-1.0469
-0.18922,-1.0495,-0.61369,-0.53622,-1.0692
-0.1171,-1.0561,-0.61369,-0.53145,-1.0599
-0.1171,-1.0995,-0.61369,-0.541,-1.102
-0.1171,-1.1085,-0.61369,-0.56008,-1.1107
-0.1171,-1.1085,-0.61369,-0.54577,-1.1107
-0.051545,-1.1266,-0.61369,-0.5394,-1.1142
-0.018766,-1.1555,-0.61369,-0.55213,-1.1353
-0.1171,-1.1646,-0.61369,-0.5569,-1.1651
-0.1171,-1.1808,-0.61369,-0.55054,-1.1809
-0.1171,-1.1808,-0.61369,-0.56486,-1.1809
-0.1171,-1.1989,-0.61369,-0.5394,-1.1984
-0.067934,-1.217,-0.61369,-0.57599,-1.2056
-0.067934,-1.2269,-0.61369,-0.55372,-1.2153
-0.067934,-1.2369,-0.61369,-0.54736,-1.225
-0.1171,-1.217,-0.61369,-0.54736,-1.2159
-0.1171,-1.236,-0.61369,-0.54736,-1.2343
-0.22527,-1.2712,-0.61369,-0.56168,-1.2907
-0.22527,-1.255,-0.61369,-0.55054,-1.275
-0.1171,-1.2631,-0.61369,-0.54736,-1.2606
-0.22527,-1.2672,-0.61369,-0.54736,-1.2868
-0.22527,-1.2712,-0.61369,-0.55107,-1.2907
-0.22527,-1.2712,-0.61369,-0.53304,-1.2907
-0.1171,-1.2712,-0.61369,-0.53781,-1.2685
-0.22527,-1.2712,-0.61369,-0.56168,-1.2907
-0.22527,-1.2893,-0.61369,-0.54577,-1.3081
-0.22527,-1.2712,-0.61369,-0.56486,-1.2907
-0.22527,-1.2712,-0.61369,-0.53781,-1.2907
-0.27444,-1.2712,-0.61369,-0.57599,-1.3007
-0.22527,-1.2803,-0.61369,-0.55743,-1.2994
-0.22527,-1.2712,-0.61369,-0.56061,-1.2907
-0.32361,-1.2631,-0.61369,-0.56008,-1.303
-0.32361,-1.255,-0.61369,-0.5394,-1.2952
-0.32361,-1.2631,-0.61369,-0.5394,-1.303
-0.41211,-1.255,-0.61369,-0.54895,-1.3132
-0.32361,-1.2459,-0.61369,-0.56168,-1.2865
-0.32361,-1.2893,-0.61369,-0.5394,-1.328
-0.36786,-1.2803,-0.61369,-0.56008,-1.3284
-0.32361,-1.2712,-0.61369,-0.54895,-1.3107
-0.22527,-1.2893,-0.61369,-0.55319,-1.3081
-0.32361,-1.2712,-0.61369,-0.54895,-1.3107
-0.41211,-1.2893,-0.61369,-0.54577,-1.3459
-0.41211,-1.2893,-0.61369,-0.55743,-1.3459
-0.41211,-1.2893,-0.61369,-0.55213,-1.3459
-0.32361,-1.3074,-0.61369,-0.53304,-1.3453
-0.32361,-1.3074,-0.61369,-0.54577,-1.3453
-0.36786,-1.2984,-0.61369,-0.53622,-1.3456
-0.41211,-1.2712,1.5377,-0.5235,-1.3287
-0.41211,-1.2369,1.4966,-0.46703,-1.296
-0.29903,-1.1727,1.5069,-0.37503,-1.2113
-0.1171,-1.1732,1.4658,-0.29125,-1.1734
0.26641,-1.0868,1.5377,-0.099568,-1.0056
0.26641,-1.104,1.5377,-0.02878,-1.0226
0.23363,-1.0796,1.6096,-0.025069,-1.0056
0.23363,-1.0796,1.6096,0.069315,-1.0056
0.24183,-1.0782,1.6096,0.12552,-1.0025
0.26641,-0.97221,1.624,0.29159,-0.89163
0.32049,-0.91011,1.6815,0.37924,-0.81728
0.42375,-0.84638,1.6507,0.50491,-0.7291
0.47292,-0.83734,1.7213,0.55104,-0.70824
0.57125,-0.84337,1.6935,0.58259,-0.69067
0.65976,-0.85542,1.6661,0.6547,-0.68158
0.69253,-0.88073,1.7482,0.60698,-0.69952
0.68434,-0.80299,1.7213,0.72602,-0.62211
0.75809,-0.81926,1.7123,0.74591,-0.62069
0.69253,-0.81384,1.7688,0.75333,-0.63118
0.70892,-0.82875,1.7251,0.76897,-0.64243
0.65976,-0.82378,1.8265,0.70057,-0.64933
0.75809,-0.86084,1.8522,0.71648,-0.66334
0.9646,-0.85135,1.9485,0.74272,-0.60314
1.0629,-0.84186,1.8651,0.77693,-0.56899
1.0629,-0.90152,1.8971,0.75704,-0.63137
1.1072,-0.94582,1.8458,0.68652,-0.667
1.0629,-0.92774,1.788,0.6958,-0.65878
1.0629,-0.9657,1.7945,0.60168,-0.69846
1.0138,-0.97474,1.7765,0.58206,-0.71965
1.0629,-0.95079,1.9036,0.59192,-0.68287
1.0629,-0.9657,1.9228,0.60354,-0.69846
1.0629,-0.9657,2.3002,0.63296,-0.69846
1.1514,-0.99192,1.9357,0.62978,-0.70476
1.1219,-0.98921,1.8971,0.61759,-0.70896
1.1072,-0.95079,1.8843,0.66478,-0.67222
1.0629,-1.0362,1.9485,0.48821,-0.77216
1.0629,-1.0227,-0.30433,0.4723,-0.75799
0.89904,-1.0428,-0.31417,0.39913,-0.81735
0.86626,-1.0362,-0.26068,0.35856,-0.81812
0.75809,-1.0561,-0.1965,0.26153,-0.86357
0.65976,-1.1085,1.9485,0.16768,-0.93952
0.65976,-1.1221,1.9036,0.1462,-0.95333
0.86626,-1.1415,1.9549,0.15495,-0.92681
0.86626,-1.1465,2.3285,0.14673,-0.93194
1.0039,-1.161,2.2073,0.12393,-0.91587
1.0629,-1.2034,2.1873,0.088138,-0.94689
1.1514,-1.208,2.2386,0.073822,-0.93177
1.1514,-1.1808,1.9998,0.19869,-0.90328
1.2498,-1.1176,2.0871,0.32834,-0.81406
1.3579,-1.0362,2.2583,0.47654,-0.70228
1.4563,-1.0005,2.272,0.51525,-0.64049
1.5546,-0.94582,2.195,0.6274,-0.55763
1.5546,-0.90559,2.1102,0.70137,-0.51425
1.5546,-0.86536,2.0743,0.81749,-0.47088
1.5546,-0.80299,2.1008,0.91877,-0.40361
1.5546,-0.80254,2.0499,0.94157,-0.40312
1.5546,-0.71666,1.9986,1.0291,-0.31049
1.4563,-0.74694,1.9485,0.9124,-0.36875
1.4563,-0.81926,1.8586,0.8159,-0.44627
1.3907,-0.75297,1.8886,0.88165,-0.39216
1.4563,-0.80841,1.8458,0.81696,-0.43464
1.4317,-0.82423,1.788,0.82226,-0.45785
1.3661,-0.8402,1.8422,0.81155,-0.49149
1.3579,-0.86536,1.7945,0.80954,-0.52035
1.2498,-0.82423,1.7945,0.89066,-0.50382
1.2498,-0.81113,1.7945,0.86044,-0.48995
1.2252,-0.79757,1.7444,0.87953,-0.48182
1.1072,-0.79395,1.7136,0.91134,-0.50777
1.0851,-0.7605,1.7482,0.96702,-0.4783
1.1514,-0.74092,1.7482,1.0025,-0.44085
1.1219,-0.70596,1.6935,1.0736,-0.41169
1.1514,-0.71531,1.6661,1.138,-0.41391
1.1293,-0.69451,1.6661,1.0354,-0.39776
1.1514,-0.7379,1.6314,1.0068,-0.43769
1.0851,-0.75644,1.6353,0.89066,-0.47404
1.0302,-0.78491,1.6096,0.75227,-0.51767
1.0138,-0.81926,1.6096,0.6775,-0.55759
1.0629,-0.84638,1.6096,0.61865,-0.57371
1.0629,-0.87531,1.5737,0.55343,-0.60396
0.86626,-0.92774,-0.61369,0.48184,-0.70613
0.81218,-0.92774,-0.61369,0.41981,-0.71906
0.65976,-0.9651,-0.61369,0.31111,-0.79338
0.47292,-1.0091,-0.61369,0.18438,-0.88124
0.26641,-1.0362,-0.61369,0.031668,-0.95525
0.26641,-1.0742,-0.61369,-0.078093,-0.99299
0.37458,-1.0742,-0.61369,-0.090819,-0.96885
0.26641,-1.0995,-0.61369,-0.14172,-1.0181
0.16807,-1.1085,-0.61369,-0.18944,-1.0487
-0.018766,-1.1646,-0.61369,-0.25944,-1.1442
-0.1171,-1.1646,-0.61369,-0.33579,-1.1651
-0.22527,-1.1646,-0.61369,-0.3692,-1.188
-0.1171,-1.1646,-0.61369,-0.39306,-1.1651
-0.22527,-1.1808,-0.61369,-0.42805,-1.2036
-0.17119,-1.1808,-0.61369,-0.42964,-1.1923
-0.22527,-1.1989,-0.61369,-0.45987,-1.221
-0.22527,-1.1989,-0.61369,-0.47259,-1.221
-0.34574,-1.1854,-0.61369,-0.47259,-1.2332
-0.32361,-1.1808,-0.61369,-0.49168,-1.2242
-0.32361,-1.1808,-0.61369,-0.49486,-1.2242
-0.32361,-1.1808,-0.61369,-0.48532,-1.2242
-0.41211,-1.1989,-0.61369,-0.48214,-1.2599
-0.41211,-1.217,-0.61369,-0.50759,-1.2771
-0.41211,-1.208,-0.61369,-0.50441,-1.2685
-0.41211,-1.208,-0.61369,-0.5235,-1.2685
-0.41211,-1.217,-0.61369,-0.50282,-1.2771
-0.41211,-1.208,-0.61369,-0.51554,-1.2685
-0.41211,-1.2369,-0.61369,-0.52138,-1.296
-0.41211,-1.2369,-0.61369,-0.52827,-1.296
-0.60879,-1.2369,-0.61369,-0.52032,-1.336
-0.51045,-1.217,-0.61369,-0.52668,-1.2972
-0.60879,-1.2369,-0.61369,-0.54259,-1.336
-0.55962,-1.2459,-0.61369,-0.541,-1.3346
-0.60879,-1.2369,-0.61369,-0.53304,-1.336
-0.55962,-1.2369,-0.61369,-0.52509,-1.326
-0.60879,-1.2459,-0.61369,-0.52668,-1.3445
-0.66287,-1.2369,-0.61369,-0.54736,-1.3469
-0.60879,-1.2459,-0.61369,-0.52509,-1.3445
-0.60879,-1.2631,-0.61369,-0.53622,-1.3606
-0.60879,-1.2369,-0.61369,-0.5288,-1.336
-0.71696,-1.255,-0.61369,-0.52668,-1.3747
-0.71696,-1.2369,-0.61369,-0.5394,-1.3578
-0.60879,-1.255,-0.61369,-0.54259,-1.353
-0.60879,-1.2712,-0.61369,-0.53622,-1.3683
-0.60879,-1.2712,-0.61369,-0.53145,-1.3683
-0.60879,-1.2893,-0.61369,-0.52668,-1.3853
-0.60879,-1.2712,-0.61369,-0.52668,-1.3683
-0.63583,-1.2631,-0.61369,-0.55001,-1.366
-0.60879,-1.2658,-0.61369,-0.54153,-1.3632
-0.60879,-1.2712,-0.61369,-0.54259,-1.3683
-0.60879,-1.2712,-0.61369,-0.51926,-1.3683
-0.60879,-1.2803,-0.61369,-0.55531,-1.3768
-0.60879,-1.2712,-0.61369,-0.54815,-1.3683
-0.60879,-1.2712,-0.61369,-0.55001,-1.3683
-0.60879,-1.2712,-0.61369,-0.54259,-1.3683
-0.66287,-1.2712,-0.61369,-0.54895,-1.3791
-0.66287,-1.2712,-0.61369,-0.54895,-1.3791
-0.6809,-1.2712,-0.61369,-0.54471,-1.3827
-0.60879,-1.255,-0.61369,-0.54577,-1.353
-0.71696,-1.255,-0.61369,-0.51713,-1.3747
-0.71696,-1.2459,-0.61369,-0.54259,-1.3662
-0.71696,-1.2369,-0.61369,-0.54789,-1.3578
-0.71696,-1.2369,-0.61369,-0.541,-1.3578
-0.71696,-1.2369,-0.61369,-0.53304,-1.3578
-0.71696,-1.2369,-0.61369,-0.53304,-1.3578
-0.71696,-1.2369,-0.61369,-0.5394,-1.3578
-0.71696,-1.2369,-0.61369,-0.53622,-1.3578
-0.71696,-1.217,-0.61369,-0.52668,-1.3392
-0.71696,-1.208,-0.61369,-0.52668,-1.3308
-0.71696,-1.217,-0.61369,-0.54577,-1.3392
-0.81529,-1.217,-0.61369,-0.54259,-1.3591
-0.81529,-1.217,-0.61369,-0.52032,-1.3591
-0.81529,-1.1989,-0.61369,-0.52986,-1.3423
-0.81529,-1.1869,-0.61369,-0.52907,-1.3311
-0.85954,-1.1808,-0.61369,-0.5341,-1.3345
-0.81529,-1.1808,-0.61369,-0.52032,-1.3255
-0.81529,-1.1646,-0.61369,-0.52986,-1.3104
-0.81529,-1.1646,-0.61369,-0.50441,-1.3104
-0.81529,-1.1646,-0.61369,-0.5235,-1.3104
-0.81529,-1.1646,-0.61369,-0.5235,-1.3104
-0.81529,-1.1646,-0.61369,-0.52668,-1.3104
-0.81529,-1.1646,-0.61369,-0.52032,-1.3104
-0.81529,-1.1646,-0.61369,-0.51077,-1.3104
-0.81529,-1.1646,-0.61369,-0.52032,-1.3104
-0.90379,-1.1465,-0.61369,-0.53304,-1.3118
-0.81529,-1.1465,-0.61369,-0.53304,-1.2936
-0.81529,-1.1465,-0.61369,-0.51395,-1.2936
-0.85954,-1.1555,-0.61369,-0.51077,-1.3111
-0.81529,-1.1646,-0.61369,-0.54418,-1.3104
-0.81529,-1.1646,-0.61369,-0.5235,-1.3104
-0.81529,-1.1646,-0.61369,-0.5235,-1.3104
-0.81529,-1.1808,-0.61369,-0.51713,-1.3255
-0.84479,-1.1646,-0.61369,-0.51501,-1.3164
-0.90379,-1.1465,-0.61369,-0.5235,-1.3118
-0.90379,-1.1465,-0.61369,-0.52244,-1.3118
-0.90379,-1.1465,-0.61369,-0.5235,-1.3118
-0.90379,-1.1465,-0.61369,-0.52191,-1.3118
-0.90379,-1.1646,-0.61369,-0.50441,-1.3284
-0.90379,-1.1808,-0.61369,-0.51395,-1.3434
-0.81529,-1.1808,-0.61369,-0.49168,-1.3255
-0.81529,-1.1808,-0.61369,-0.5288,-1.3255
-0.85954,-1.1646,-0.61369,-0.50123,-1.3194
-0.90379,-1.1465,-0.61369,-0.51926,-1.3118
-0.95296,-1.1555,-0.61369,-0.50123,-1.3301
-0.95296,-1.1555,-0.61369,-0.4885,-1.3301
-0.90379,-1.1465,-0.61369,-0.49805,-1.3118
-0.90379,-1.1465,-0.61369,-0.49805,-1.3118
-0.90379,-1.1465,-0.61369,-0.49805,-1.3118
-0.90379,-1.1266,-0.61369,-0.48532,-1.2934
-1.0021,-1.1266,-0.61369,-0.48055,-1.3136
-1.0021,-1.1266,-0.5418,-0.4938,-1.3136
-0.97755,-1.1266,-0.56234,-0.47259,-1.3085
-0.90379,-1.1266,-0.55207,-0.48956,-1.2934
-0.90379,-1.1266,-0.5187,-0.47339,-1.2934
-0.90379,-1.1266,-0.45451,-0.47418,-1.2934
-0.96935,-1.1266,-0.41686,-0.4938,-1.3068
-1.0267,-1.1176,-0.41472,-0.49725,-1.3103
-0.71696,-1.1415,-0.084821,-0.48771,-1.2688
-0.47767,-1.1754,0.09318,-0.47578,-1.2511
-0.34574,-1.1854,0.16678,-0.48214,-1.2332
-0.22527,-1.217,0.23994,-0.48055,-1.2385
-0.018766,-1.2303,0.39612,-0.4779,-1.2082
0.13857,-1.2429,3.6429,-0.48956,-1.1876
0.33852,-1.255,0.43549,-0.46517,-1.1574
0.5057,-1.2893,0.76753,-0.46411,-1.1564
0.65976,-1.3029,0.7149,-0.46146,-1.1375
0.9646,-1.3273,0.9113,-0.45828,-1.0974
1.217,-1.3677,0.98489,-0.45987,-1.0854
